timestamp,kw_energy_consumption,prediction,anomaly_score,anomaly_likelihood
2010-08-08 15:00:00,42.3,39.6494507311,0.125,0.420740291
2010-08-08 16:00:00,38.7,45.75532614,0.025,0.420740291
2010-08-08 17:00:00,24.2,45.051,1.0,0.691462461
2010-08-08 18:00:00,9.3,5.6,0.375,0.5
2010-08-08 19:00:00,5.2,5.43299513436,0.0,0.344578258
2010-08-08 20:00:00,5.2,5.43299513436,0.025,0.344578258
2010-08-08 21:00:00,5.2,5.43299513436,0.0,0.274253118
2010-08-08 22:00:00,5.3,5.21350167149,0.025,0.211855399
2010-08-08 23:00:00,11.7,5.6,0.975,0.5
2010-08-09 00:00:00,22.2,16.2147,0.075,0.539827837
2010-08-09 01:00:00,15.4,4.81092922708,0.025,0.5
2010-08-09 02:00:00,4.7,5.06410855079,0.1,0.539827837
2010-08-09 03:00:00,4.7,24.5,0.0,0.241963652
2010-08-09 04:00:00,4.7,4.75435532127,0.0,0.158655254
2010-08-09 05:00:00,22.4,15.47,0.1,0.158655254
2010-08-09 06:00:00,45.1,45.2343,0.875,0.382088578
2010-08-09 07:00:00,42.5,38.6350030962,0.075,0.420740291
2010-08-09 08:00:00,36.8,37.5569451,0.225,0.460172163
2010-08-09 09:00:00,41.5,38.6350030962,0.1,0.211855399
2010-08-09 10:00:00,49.2,43.6633501547,1.0,0.5
2010-08-09 11:00:00,41.0,49.27,0.275,0.579259709
2010-08-09 12:00:00,39.7,40.673855669,0.025,0.539827837
2010-08-09 13:00:00,39.1,39.423470629,0.0,0.539827837
2010-08-09 14:00:00,43.6,36.8,0.075,0.579259709
2010-08-09 15:00:00,42.8,36.8,0.875,0.788144601
2010-08-09 16:00:00,38.7,43.6443451083,0.1,0.579259709
2010-08-09 17:00:00,40.4,39.057494233,0.75,0.758036348
2010-08-09 18:00:00,44.4,46.1147,0.075,0.725746882
2010-08-09 19:00:00,49.5,40.937577262,0.55,0.841344746
2010-08-09 20:00:00,40.8,44.43129,0.2,0.617911422
2010-08-09 21:00:00,31.4,5.23945117004,0.875,0.788144601
2010-08-09 22:00:00,5.3,5.23945117004,0.0,0.788144601
2010-08-09 23:00:00,17.6,4.73804872489,1.0,0.945200708
2010-08-10 00:00:00,22.3,45.0657,0.325,0.964069681
2010-08-10 01:00:00,10.7,22.1884993918,0.175,0.88493033
2010-08-10 02:00:00,4.9,17.579,0.0,0.864333939
2010-08-10 03:00:00,4.8,5.25761581903,0.0,0.691462461
2010-08-10 04:00:00,4.8,5.25761581903,0.0,0.691462461
2010-08-10 05:00:00,17.6,22.3407421,0.55,0.691462461
2010-08-10 06:00:00,38.6,40.427097,0.9,0.841344746
2010-08-10 07:00:00,41.0,31.3314,0.825,0.841344746
2010-08-10 08:00:00,36.9,41.5419727931,0.0,0.841344746
2010-08-10 09:00:00,42.9,38.6381515171,0.95,0.841344746
2010-08-10 10:00:00,45.5,42.521,0.025,0.758036348
2010-08-10 11:00:00,40.4,44.43129,0.075,0.725746882
2010-08-10 12:00:00,41.2,36.925742199,0.0,0.725746882
2010-08-10 13:00:00,39.9,39.057494233,0.1,0.758036348
2010-08-10 14:00:00,37.5,38.1349225257,0.025,0.758036348
2010-08-10 15:00:00,39.8,37.53986157,0.025,0.617911422
2010-08-10 16:00:00,38.9,40.9274128584,0.025,0.344578258
2010-08-10 17:00:00,39.0,40.9274128584,0.25,0.211855399
2010-08-10 18:00:00,43.9,49.451,0.125,0.241963652
2010-08-10 19:00:00,44.6,49.451,0.675,0.158655254
2010-08-10 20:00:00,43.0,45.45499,0.05,0.184060125
2010-08-10 21:00:00,32.0,5.25761581903,0.4,0.241963652
2010-08-10 22:00:00,5.2,17.5853,0.025,0.241963652
2010-08-10 23:00:00,13.0,5.06410855079,0.85,0.460172163
2010-08-11 00:00:00,22.5,10.7,0.0,0.460172163
2010-08-11 01:00:00,13.5,22.5225351,0.725,0.691462461
2010-08-11 02:00:00,4.8,4.79345071264,0.025,0.691462461
2010-08-11 03:00:00,4.8,4.79541549885,0.0,0.617911422
2010-08-11 04:00:00,4.9,17.5853,0.0,0.579259709
2010-08-11 05:00:00,14.1,4.82775359443,1.0,0.655421742
2010-08-11 06:00:00,37.5,39.8400879937,1.0,0.88493033
2010-08-11 07:00:00,41.3,39.8400879937,0.05,0.815939875
2010-08-11 08:00:00,36.2,43.4270699507,0.55,0.903199515
2010-08-11 09:00:00,40.7,36.925742199,0.65,0.88493033
2010-08-11 10:00:00,42.1,36.2,0.05,0.88493033
2010-08-11 11:00:00,43.3,32.0,0.2,0.788144601
2010-08-11 12:00:00,39.8,38.854520134,0.0,0.788144601
2010-08-11 13:00:00,40.0,37.527903099,0.0,0.788144601
2010-08-11 14:00:00,42.2,38.6381515171,0.45,0.864333939
2010-08-11 15:00:00,43.1,32.0,0.0,0.617911422
2010-08-11 16:00:00,39.1,43.8715910103,0.025,0.344578258
2010-08-11 17:00:00,38.0,39.8280615956,0.0,0.308537539
2010-08-11 18:00:00,45.2,40.4189679,0.95,0.420740291
2010-08-11 19:00:00,45.5,40.4189679,0.0,0.241963652
2010-08-11 20:00:00,39.1,37.96129,0.15,0.274253118
2010-08-11 21:00:00,30.6,5.24033107332,0.425,0.344578258
2010-08-11 22:00:00,5.2,12.93,0.0,0.344578258
2010-08-11 23:00:00,7.5,22.1884993918,0.125,0.382088578
2010-08-12 00:00:00,21.7,13.521,0.05,0.274253118
2010-08-12 01:00:00,17.1,38.6381515171,0.65,0.460172163
2010-08-12 02:00:00,4.8,4.82775359443,0.075,0.460172163
2010-08-12 03:00:00,4.9,4.8194275161,0.0,0.460172163
2010-08-12 04:00:00,4.7,14.121,0.0,0.211855399
2010-08-12 05:00:00,18.7,4.80051948289,0.2,0.241963652
2010-08-12 06:00:00,38.8,30.6,0.6,0.382088578
2010-08-12 07:00:00,36.7,40.6816989683,0.0,0.241963652
2010-08-12 08:00:00,37.6,41.3426863225,0.2,0.308537539
2010-08-12 09:00:00,41.8,43.1649579,0.025,0.274253118
2010-08-12 10:00:00,47.0,45.93,0.05,0.274253118
2010-08-12 11:00:00,42.2,43.1649579,0.0,0.135666061
2010-08-12 12:00:00,42.1,46.951,0.0,0.11506967
